hgnc_symbol,AAK1,ABL1,ABL2,ACVR1,ACVR1B,ACVRL1,AKT1,AKT2,AKT3,ALK,ARAF,ATM,ATR,AURKA,AURKB,AURKC,AXL,BCR,BLK,BMP2K,BMPR1A,BMPR1B,BMPR2,BMX,BRAF,BRD2,BRD3,BRD4,BRDT,BRSK1,BTK,BUB1,CAMK1,CAMK1D,CAMK1G,CAMK2A,CAMK2D,CAMK2G,CAMKK1,CAMKK2,CDC42BPA,CDC42BPB,CDC7,CDK1,CDK11B,CDK12,CDK13,CDK14,CDK19,CDK2,CDK3,CDK4,CDK5,CDK6,CDK7,CDK8,CDK9,CDKL1,CHEK1,CHEK2,CHUK,CIT,CLK1,CLK2,CLK3,CLK4,CSF1R,CSK,CSNK1A1,CSNK1D,CSNK1E,CSNK1G1,CSNK1G2,CSNK1G3,CSNK2A1,CSNK2A2,DAPK1,DAPK2,DAPK3,DCLK1,DDR1,DDR2,DMPK,DYRK1A,DYRK1B,DYRK2,DYRK3,DYRK4,EEF2K,EGFR,EIF2AK1,EIF2AK2,EIF2AK3,EIF2AK4,EPHA1,EPHA2,EPHA3,EPHA4,EPHA5,EPHA7,EPHA8,EPHB1,EPHB2,EPHB3,EPHB4,ERBB2,ERBB3,ERBB4,ERN1,FER,FES,FGFR1,FGFR2,FGFR3,FGFR4,FGR,FLT1,FLT3,FLT4,FRK,FYN,GAK,GCK,GRK1,GRK2,GRK3,GRK4,GRK5,GRK6,GSK3A,GSK3B,HASPIN,HCK,HIPK1,HIPK2,HIPK3,HIPK4,IGF1R,IKBKB,IKBKE,ILK,INSR,IRAK1,IRAK3,IRAK4,ITK,JAK1,JAK2,JAK3,KDR,KIT,LATS1,LATS2,LCK,LIMK1,LIMK2,LRRK2,LTK,LYN,MAP2K1,MAP2K2,MAP2K4,MAP2K5,MAP2K6,MAP2K7,MAP3K1,MAP3K10,MAP3K11,MAP3K12,MAP3K14,MAP3K2,MAP3K20,MAP3K5,MAP3K6,MAP3K7,MAP3K8,MAP3K9,MAP4K1,MAP4K2,MAP4K3,MAP4K4,MAP4K5,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK15,MAPK3,MAPK7,MAPK8,MAPK9,MAPKAPK2,MAPKAPK3,MAPKAPK5,MARK1,MARK3,MARK4,MAST3,MELK,MERTK,MET,MINK1,MKNK1,MKNK2,MST1R,MTOR,MUSK,MYLK,MYLK2,NEK1,NEK2,NEK4,NEK6,NLK,NTRK1,NTRK2,NTRK3,NUAK1,PAK1,PAK2,PAK3,PAK4,PAK5,PAK6,PASK,PBK,PDGFRA,PDGFRB,PDK1,PDK2,PDK3,PDK4,PDPK1,PHKG1,PHKG2,PI4KA,PI4KB,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIM1,PIM2,PIM3,PIP4K2A,PIP4K2C,PKMYT1,PKN1,PKN2,PLK1,PLK2,PLK3,PLK4,PNCK,PRKAA1,PRKACA,PRKCA,PRKCB,PRKCD,PRKCE,PRKCG,PRKCH,PRKCI,PRKCQ,PRKCZ,PRKD1,PRKD2,PRKD3,PRKDC,PRKG1,PRKX,PTK2,PTK2B,PTK6,RAF1,RET,RIPK1,RIPK2,RIPK3,RIPK4,ROCK1,ROCK2,ROS1,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KA4,RPS6KA5,RPS6KA6,RPS6KB1,RPS6KB2,SGK1,SGK2,SIK1,SIK2,SLK,SMG1,SRC,SRMS,SRPK1,SRPK3,STK10,STK16,STK17A,STK17B,STK24,STK25,STK26,STK3,STK33,STK36,STK4,SYK,TAF1,TAOK1,TAOK2,TAOK3,TBK1,TEC,TEK,TESK1,TESK2,TGFBR1,TGFBR2,TIE1,TNIK,TNK2,TNNI3K,TRIM24,TRIM33,TSSK1B,TSSK2,TSSK3,TTBK1,TTBK2,TTK,TXK,TYK2,TYRO3,ULK1,ULK2,VRK1,WEE1,WNK1,WNK3,YES1,ZAP70
AAK1,3.3603043661014336e-223,352.99866051127475,225.56544984224703,308.39614645279437,234.7179154721613,283.2916689378688,353.0,352.8808073742074,328.0253347445828,352.99922431394776,271.0576517395061,320.76610964463873,328.2696571886336,352.9999999999989,352.9999895748636,227.52831512579007,336.841259759832,184.94367258487992,268.27172486997745,5.8600270258919575e-77,223.52326363596805,219.1644833011509,199.1504802823002,283.2916689378688,259.66704571222954,334.7912767530691,337.6286458879419,352.99633301871546,234.7179154721613,177.40204045947846,352.9999999998394,195.1500797949796,184.94367258487992,227.52831512579007,177.40204045947846,177.40204045947846,286.154510693011,177.40204045947846,177.40204045947846,269.2149038849541,223.52326363596805,177.40204045947846,251.02426088763212,351.7408357161547,177.40204045947846,195.1500797949796,184.94367258487992,195.1500797949796,195.1500797949796,34.107555789200624,184.94367258487992,352.98570240620523,275.42823747064676,346.95981287895773,283.2916689378688,324.90192609567146,352.86541991090184,177.40204045947846,352.9319409863941,349.5477532041753,311.78759317994275,177.40204045947846,318.8117558853412,284.021325289906,190.53598066687604,309.70118541979696,352.99998020378735,249.44773880447798,253.2278554331784,346.8309419017072,349.14941318768524,190.53598066687604,225.56544984224703,190.53598066687604,349.62265653173614,305.18523209825287,202.72038116599322,177.40204045947846,221.3930806068312,249.44773880447798,322.6081747590633,318.8117558853412,190.53598066687604,346.07492857181876,329.4566497496981,262.27813900085897,237.98442486456597,177.40204045947846,195.1500797949796,352.99999669288457,243.99930889388378,225.56544984224703,295.12383268127655,236.37520650894024,195.1500797949796,348.16926559519067,202.72038116599322,195.1500797949796,184.94367258487992,195.1500797949796,205.96700017983738,190.53598066687604,225.56544984224703,227.52831512579007,352.7914366738244,352.99901337044776,177.40204045947846,316.73723531003697,249.44773880447798,233.00896152783642,208.9593820766534,352.9999999941784,352.9979311642404,352.99998846557304,352.9631693809882,239.54875224809393,352.65927143504297,352.99988407814266,338.2321003600781,216.82478153807247,269.2149038849541,260.13987716858514,257.9229569403092,184.94367258487992,316.73723531003697,202.72038116599322,184.94367258487992,237.98442486456597,208.9593820766534,1.112306923033475e-06,0.966764265365864,229.41917560847992,340.5547683241445,184.94367258487992,216.82478153807247,184.94367258487992,184.94367258487992,352.99999999975194,352.9974784480694,351.72599839462794,292.713730395651,346.2892869595831,266.33956141594336,177.40204045947846,352.99999999973096,351.9817958294242,353.0,353.0,353.0,353.0,190.1896129677136,336.6792327441562,229.41917560847992,352.9987049997627,323.7774110168215,323.4893698808367,237.42544481289693,208.9593820766534,319.4761547061153,336.5156553427283,184.94367258487992,199.1504802823002,195.1500797949796,177.40204045947846,313.76916242952353,177.40204045947846,195.1500797949796,4.834084447089336e-11,269.2149038849541,303.73370628465364,190.53598066687604,263.3194766757287,304.2227903697008,177.40204045947846,292.0931622469582,319.14560444996243,221.3930806068312,184.94367258487992,229.41917560847992,190.53598066687604,262.27813900085897,195.1500797949796,353.0,352.50302629485714,287.5320098291322,259.04161200377956,266.33956141594336,353.0,190.53598066687604,271.9580340625952,256.78312557682,352.9465957254422,351.18394170283165,347.45054204995324,190.53598066687604,216.82478153807247,184.94367258487992,274.57969769004086,202.72038116599322,190.53598066687604,352.97364918841026,317.79003849731157,352.9999999999982,221.3930806068312,326.5089062139731,352.561354212473,271.9580340625952,353.0,190.53598066687604,184.94367258487992,177.40204045947846,190.53598066687604,256.78312557682,195.1500797949796,177.40204045947846,184.94367258487992,353.0,323.4893698808367,276.2646383145785,216.82478153807247,304.2227903697008,211.7450295195441,205.96700017983738,267.3134314525688,199.1504802823002,190.53598066687604,177.40204045947846,284.021325289906,337.31818405884565,177.92515928540712,345.6268350010742,341.16912901258917,184.94367258487992,190.53598066687604,346.7653994065681,184.94367258487992,177.40204045947846,263.3194766757287,309.27072173993463,202.72038116599322,234.7179154721613,190.53598066687604,260.13987716858514,352.99999984027085,352.9601412757762,352.98443388672763,352.99776671492424,352.999999973598,352.99999999460124,352.9884464489323,199.1504802823002,177.40204045947846,219.1644833011509,202.72038116599322,211.7450295195441,350.71145522022545,312.19208261758934,307.50296591635777,297.4242135091225,184.94367258487992,190.53598066687604,214.35825374914816,333.28848662064877,275.42823747064676,339.9103125195934,273.71870521696053,223.52326363596805,271.9580340625952,350.41087121160183,352.5212468973139,269.2149038849541,288.207897784235,257.9229569403092,190.53598066687604,350.3227190892956,190.53598066687604,177.40204045947846,352.93404705552985,335.3259403359994,307.50296591635777,229.18587788367117,309.4705821383086,313.38092281278864,299.08173940402037,234.7179154721613,177.40204045947846,352.9418747547165,352.9999994170798,303.2392789373988,273.71870521696053,332.69472370218114,333.67499439449267,177.40204045947846,242.55378105566402,214.35825374914816,352.99998377447673,199.1504802823002,299.62188364557255,184.94367258487992,195.1500797949796,195.1500797949796,184.94367258487992,242.55378105566402,352.9999169757142,202.72038116599322,190.53598066687604,177.40204045947846,184.94367258487992,177.40204045947846,205.96700017983738,5.867128420664331e-10,184.94367258487992,177.40204045947846,202.72038116599322,214.35825374914816,231.244268299339,177.40204045947846,331.66654285474243,353.0,257.9229569403092,229.41917560847992,184.94367258487992,227.52831512579007,352.43748385754293,267.3134314525688,343.82802143047394,177.40204045947846,190.53598066687604,346.99760931831804,246.786753324097,177.40204045947846,310.5487602566751,342.5288389911495,316.73723531003697,214.35825374914816,202.72038116599322,202.72038116599322,177.40204045947846,184.94367258487992,177.40204045947846,177.40204045947846,352.9585399400613,269.2149038849541,352.97246377624083,322.6081747590633,242.55378105566402,199.1504802823002,195.1500797949796,245.4096744333983,214.35825374914816,190.53598066687604,279.4946709699894,304.7066074547424
ABL1,352.99866051127475,0.0,4.344003771817903e-41,107.43381460088146,185.7195093216558,352.9999907379069,353.0,353.0,353.0,353.0,345.23821350250137,353.0,352.9999999999993,353.0,353.0,222.4993420737563,353.0,0.00013806610352198252,268.97291164834604,239.1332946242544,347.58133737094767,272.7332473659771,310.4052981937986,83.81328254009763,353.0,353.0,353.0,353.0,351.82145766442153,239.1332946242544,353.0,299.5825662408967,266.79283413088405,164.88478503629085,239.1332946242544,239.1332946242544,352.99999960181384,0.01387081344696272,239.1332946242544,352.9999219778668,295.2361556081576,239.1332946242544,353.0,353.0,239.1332946242544,299.5825662408967,266.79283413088405,299.5825662408967,98.79062134574794,353.0,266.79283413088405,353.0,352.99999673563264,353.0,352.9332518360524,353.0,353.0,239.1332946242544,353.0,353.0,352.999999999422,239.1332946242544,353.0,351.68907006367357,285.59022642897526,352.99999549652694,353.0,1.8585638832523754,199.5663562856573,353.0,353.0,285.59022642897526,348.7534989160043,285.59022642897526,353.0,353.0,12.99230271154622,239.1332946242544,346.1119744412909,352.93671756487396,1.099379850843321e-14,2.7013840604892533e-15,285.59022642897526,353.0,353.0,352.99866051127475,352.31633998590695,239.1332946242544,299.5825662408967,83.00596021879824,347.369502966712,304.29293306097486,352.99999989054874,294.95026100251073,5.5603728752452,353.0,7.212609336600673e-05,98.79062134574794,34.034298425400024,0.0001378237119505,0.4763477844095353,3.5028607786450626e-09,0.20157153624223936,67.4697276121438,2.695990314454306e-09,353.0,239.1332946242544,202.4977538039194,352.93671756487396,207.91282871518064,1.915440224733398,2.588474660045376e-07,352.99999995729877,353.0,353.0,5.743204428292194,333.51182466145093,353.0,305.2748185258439,14.335327915616357,0.06828820793157038,325.42913607517994,352.99408602545924,266.79283413088405,353.0,318.9424330789924,34.034298425400024,352.31633998590695,205.20346020853788,353.0,353.0,350.42354194615035,2.6705343440776116e-35,266.79283413088405,341.9867306539758,266.79283413088405,266.79283413088405,353.0,353.0,353.0,352.9999999999964,353.0,327.30254584506304,239.1332946242544,353.0,353.0,353.0,353.0,353.0,353.0,8.244192093800092e-14,353.0,350.42354194615035,352.6207359582734,353.0,353.0,353.0,0.006497549840775265,2.7437804380917176e-11,353.0,266.79283413088405,310.4052981937986,98.79062134574794,7.529643475872574,353.0,7.529643475872574,19.58521502603616,163.9723431398671,352.9999219778668,353.0,9.135123817386036,4.655977729221166,352.99999999999915,239.1332946242544,352.999999999993,353.0,39.798004190207415,10.871073873429477,0.0003771361421530295,9.135123817386036,352.8825084726089,0.21588899376142084,353.0,353.0,352.9999989921653,352.9958825343764,349.2795292357708,353.0,285.59022642897526,352.995478009129,352.99155652766876,353.0,353.0,353.0,285.59022642897526,341.9867306539758,266.79283413088405,18.87494649327107,318.9424330789924,285.59022642897526,353.0,351.61151147674,353.0,4.359101371300274,353.0,353.0,311.2476035580795,353.0,66.39190777608313,266.79283413088405,239.1332946242544,285.59022642897526,76.66943096459893,3.4859153498924447,239.1332946242544,34.034298425400024,353.0,0.021603340644767197,3.184001188978199e-10,24.981582920546966,352.99999999999994,335.6023765670893,325.7497299558751,352.9998183593563,310.4052981937986,285.59022642897526,239.1332946242544,352.99999998922436,0.001225426446110663,4.237499473226974e-06,353.0,353.0,266.79283413088405,285.59022642897526,353.0,266.79283413088405,7.529643475872574,352.99909016409293,0.377011048467556,318.9424330789924,351.82145766442153,285.59022642897526,352.9971506677879,239.86981101292028,0.05663090511947118,0.0009135347011855047,3.226453034827753e-05,353.0,353.0,353.0,310.4052981937986,239.1332946242544,0.5794433864784128,157.2619008239822,335.6023765670893,353.0,353.0,353.0,292.82062908675357,266.79283413088405,285.59022642897526,150.83102012240042,353.0,352.97820984939557,353.0,352.99999162677284,347.58133737094767,352.9999791234646,353.0,353.0,352.61635212061964,352.9999605095892,352.99408602545924,285.59022642897526,1.1295838683417716e-26,285.59022642897526,239.1332946242544,353.0,353.0,352.97976270636923,353.0,0.0001339952385250228,0.05523768276208216,0.015470581061657468,4.0002731212656376e-10,239.1332946242544,353.0,353.0,352.72524219008096,352.90163840016214,353.0,353.0,239.1332946242544,345.99465854281,339.1394691461168,353.0,310.4052981937986,352.99951917919253,266.79283413088405,6.026174891636281,98.79062134574794,34.034298425400024,352.7088390788541,1.3808069635716623e-24,318.9424330789924,66.39190777608313,239.1332946242544,0.5404174824623351,7.529643475872574,325.7497299558751,266.79283413088405,0.5404174824623351,239.1332946242544,48.776471820023225,121.38212960763259,351.0059196213532,239.1332946242544,353.0,353.0,352.99408602545924,350.42354194615035,34.034298425400024,349.68539554443896,353.0,170.85895996232824,353.0,239.1332946242544,285.59022642897526,353.0,352.8815920398078,239.1332946242544,353.0,352.4476752201496,353.0,339.1394691461168,318.9424330789924,12.99230271154622,7.529643475872574,266.79283413088405,239.1332946242544,239.1332946242544,353.0,288.3513621521676,353.0,352.9999999999999,352.7088390788541,310.4052981937986,299.5825662408967,1.7357733169938603,339.1394691461168,2.2302975125971405,0.08887958020470127,353.0
ABL2,225.56544984224703,4.344003771817903e-41,2.5447989216534334e-174,261.0879796966757,206.94074050574568,240.74033624949115,352.97723588879205,339.86839698846944,280.63250631791254,349.26029835107346,231.76679568951022,272.80197590916913,280.91345487604906,11.83043088562998,2.400676084820334,202.2201756136018,79.8920985539942,174.67814914310242,0.032731169542499654,169.79751419979718,199.6062372232832,196.77173706970237,183.84042484183976,8.44770546704969,352.3833780325702,288.9885773061199,292.9539043236187,347.60518839606726,206.94074050574568,169.79751419979718,321.9970482552303,181.26235800427784,174.67814914310242,0.044805719763244836,169.79751419979718,169.79751419979718,242.9096991268412,5.7249714076946375e-18,169.79751419979718,230.45074490965627,199.6062372232832,169.79751419979718,285.48700515049586,327.09253274048694,169.79751419979718,181.26235800427784,174.67814914310242,181.26235800427784,181.26235800427784,343.7820415587312,174.67814914310242,345.4581329206766,234.92271403068105,309.9925882711796,240.74033624949115,277.1490773291049,339.42553474203316,169.79751419979718,348.0102803911653,151.71872537358942,264.14474195033887,169.79751419979718,270.8359582971316,241.29042409013704,178.2876835164673,262.25251431480297,52.13108693232575,0.7662285349892051,219.33114930324965,309.6802913754855,316.03527712428735,178.2876835164673,200.9378501417947,178.2876835164673,317.5955684093452,258.2799067576003,186.14138859551278,169.79751419979718,198.21976590862832,216.7662025632414,4.573303771291114,3.4784548070876857,178.2876835164673,307.9192238844845,282.2977047019674,225.56544984224703,209.09974271955372,169.79751419979718,181.26235800427784,341.3377601220203,0.43635416494779944,0.0315255766844282,249.92180000079026,208.0348985560318,181.26235800427784,137.8218021461346,186.14138859551278,181.26235800427784,174.67814914310242,5.547064394345858e-07,0.0001590942943719341,178.2876835164673,0.0315255766844282,202.2201756136018,235.63962887178496,349.0459526152761,169.79751419979718,74.389005637513,216.7662025632414,0.10764075390532102,0.0004782530383425943,0.007005274438205385,228.31891661829337,283.7210570938104,178.8722655202526,0.00021152916956351065,224.38818730014145,263.28866206854434,14.526880283161061,0.004810643740493995,0.03691537216784956,224.07941691115624,222.54763236800505,174.67814914310242,268.80265786441026,186.14138859551278,174.67814914310242,209.09974271955372,190.16632842919668,281.4712201176241,350.1787353209384,203.45790451688597,17.575423130902898,174.67814914310242,195.253977952156,174.67814914310242,174.67814914310242,352.81274208551406,348.06853330500707,326.9992618891227,248.00233126772963,308.4069230581112,228.41311924413156,169.79751419979718,347.89668551444674,194.56108974898348,352.99998983438434,352.9999998556737,352.99175578287515,352.9995546346572,3.4265575641699256e-06,291.5882578554727,203.45790451688597,71.81690859542609,48.24452237162903,275.6333452726653,347.77077853741457,190.16632842919668,3.215031272894455e-08,78.84275790313991,174.67814914310242,183.84042484183976,181.26235800427784,169.79751419979718,265.9792804263407,169.79751419979718,5.547064394345858e-07,196.77173706970237,230.45074490965627,257.0351883608908,1.3591699817892905e-08,2.4566593297575285,257.45296064686517,169.79751419979718,247.51255285052284,271.1681889033176,0.01379453098583389,174.67814914310242,1.2530498391474289e-05,1.3591699817892905e-08,225.56544984224703,1.2098114091846477e-15,352.9970956931907,333.37396234084986,10.50210104715324,223.31946764984815,3.0436924230369575,0.06900816809902652,178.2876835164673,232.41287132988322,221.76342414115223,342.4108827626657,339.1734183969189,311.21827837827004,178.2876835164673,195.253977952156,174.67814914310242,234.30600815120766,186.14138859551278,178.2876835164673,344.1896134383971,38.43385476164783,350.3370114846226,0.01379453098583389,278.91716240409085,334.0725161575023,232.41287132988322,352.9998311182999,178.2876835164673,174.67814914310242,169.79751419979718,178.2876835164673,1.4783114867616516,181.26235800427784,169.79751419979718,174.67814914310242,346.1217423699558,4.872154449594281,5.716719575084588,195.253977952156,257.45296064686517,191.96601310754838,188.23506279522798,229.1011618726752,183.84042484183976,178.2876835164673,169.79751419979718,241.29042409013704,0.7843069339925873,0.012883300951330733,306.9266885236333,298.48185320236206,174.67814914310242,178.2876835164673,331.5945180789569,174.67814914310242,169.79751419979718,226.29236020877485,261.8668307587772,186.14138859551278,206.94074050574568,178.2876835164673,224.07941691115624,352.9998523828484,348.63440808549757,352.97324039081343,352.14715310382655,352.9656168523684,352.6721533571985,345.8505277885356,183.84042484183976,169.79751419979718,0.008431463144938565,186.14138859551278,191.96601310754838,321.7754928591431,264.51615433735725,260.2989334304896,251.78109043825063,174.67814914310242,178.2876835164673,193.65634841652766,287.015326633541,234.92271403068105,296.4273346754614,233.6822655003466,199.6062372232832,232.41287132988322,320.5183986990335,333.58609264163687,230.45074490965627,244.48475250423812,222.54763236800505,178.2876835164673,320.16681012311267,178.2876835164673,169.79751419979718,138.53609149613743,75.16133484430824,25.652504352594043,349.42105051473345,0.5514714122058341,1.4867146258952994e-08,1.7303058833369627,0.0004426435262603718,169.79751419979718,342.17120360450025,352.1946215918742,256.6144950174885,233.6822655003466,286.25648829114533,287.5154190221541,169.79751419979718,212.13752964560715,193.65634841652766,351.40706493311666,183.84042484183976,253.58414018472942,174.67814914310242,181.26235800427784,181.26235800427784,174.67814914310242,212.13752964560715,2.1924331801169387e-05,186.14138859551278,178.2876835164673,169.79751419979718,2.2416154862103963e-11,169.79751419979718,188.23506279522798,174.67814914310242,2.2416154862103963e-11,169.79751419979718,186.14138859551278,0.0025179150723667085,204.65502992817693,169.79751419979718,65.12149049049866,352.93721887504336,222.54763236800505,203.45790451688597,174.67814914310242,202.2201756136018,211.6043665945554,3.253453836221756,328.452834452762,169.79751419979718,178.2876835164673,332.27934798905596,214.97252984177683,169.79751419979718,263.01655368875583,20.862578695849972,268.80265786441026,193.65634841652766,186.14138859551278,186.14138859551278,169.79751419979718,174.67814914310242,169.79751419979718,169.79751419979718,348.7702621247474,3.693633800380735,344.0893384418683,274.70464442977203,212.13752964560715,183.84042484183976,181.26235800427784,214.04787356179423,193.65634841652766,1.3591699817892905e-08,0.12182021226127383,257.8678533075718
ACVR1,308.39614645279437,107.43381460088146,261.0879796966757,1.902870775142097e-229,1.0483377485616995e-13,3.4098014179221016e-30,353.0,352.99999999992747,351.7054686701329,353.0,317.76473461790295,350.15417526588857,351.74514770023353,353.0,353.0,263.8709085965868,352.69081436553984,200.32288026353615,143.52039469156605,188.764479799859,6.747819549843014e-58,5.397543883748946e-76,5.364197131353443e-35,85.23000759258733,353.0,352.5371502317257,352.7394293476264,353.0,273.866599449915,188.764479799859,353.0,215.93805124113288,200.32288026353615,263.8709085965868,188.764479799859,188.764479799859,331.54809216046766,188.764479799859,188.764479799859,315.87542743091655,258.17030120438824,188.764479799859,352.26806375276897,352.9999895076938,188.764479799859,215.93805124113288,200.32288026353615,215.93805124113288,215.93805124113288,352.99999999999994,200.32288026353615,353.0,322.0728242284755,352.9916202749381,329.17809224707963,351.1283353500793,352.9999999998596,188.764479799859,353.0,352.99912601332835,347.1514267500548,188.764479799859,349.6063454593365,329.7934189235058,208.8890185123998,346.27209421012725,353.0,293.17805862792346,297.83370755664555,352.9909000062957,352.9986259061043,208.8890185123998,261.0879796966757,208.8890185123998,352.99920246220483,344.1295763980999,227.43429082459826,188.764479799859,255.1040128302426,293.17805862792346,0.0005678101686479804,349.6063454593365,208.8890185123998,352.9857603784028,351.92705485466934,308.39614645279437,278.29469381804626,188.764479799859,215.93805124113288,353.0,286.2395051806272,261.0879796966757,338.18147922472946,276.12268437602637,215.93805124113288,66.65752909254022,227.43429082459826,215.93805124113288,200.32288026353615,215.93805124113288,232.3271752472141,208.8890185123998,261.0879796966757,263.8709085965868,352.9999999985407,353.0,188.764479799859,348.9613219791814,293.17805862792346,271.5205307075183,236.81152782277275,353.0,353.0,353.0,352.99999999993383,56.19897623895693,251.6221662245189,352.9846810786279,352.7730454434871,13.857594146241818,315.87542743091655,305.9792012942215,303.4207917139504,200.32288026353615,348.9613219791814,227.43429082459826,200.32288026353615,278.29469381804626,236.81152782277275,351.8211192956056,353.0,266.53083064743663,349.27475833942344,200.32288026353615,248.45581497964665,200.32288026353615,200.32288026353615,353.0,353.0,352.9999889277991,336.51966359699446,352.987385120207,312.8441928754064,188.764479799859,353.0,352.99879843241433,353.0,353.0,353.0,352.9999999998499,353.0,352.6801202762603,266.53083064743663,350.8298914985953,323.3146986387843,350.82326276855457,353.0,236.81152782277275,313.09477968726844,352.66907940298427,200.32288026353615,222.02623310526465,215.93805124113288,188.764479799859,347.92235607103714,188.764479799859,215.93805124113288,251.87254785217007,315.87542743091655,343.37126437033737,208.8890185123998,1.6974658526545113e-11,343.6305572795943,188.764479799859,336.07723788671916,330.5839748596338,255.1040128302426,200.32288026353615,266.53083064743663,208.8890185123998,176.55257539597227,215.93805124113288,353.0,352.9999998763418,332.6456991002053,304.7183427050714,312.8441928754064,353.0,208.8890185123998,318.67235462980074,302.08512084481663,352.9999999999992,352.99999999979815,352.9939942150231,208.8890185123998,248.45581497964665,200.32288026353615,321.2558506701128,227.43429082459826,208.8890185123998,353.0,349.2969211747074,353.0,2.7057814142193203e-25,4.322643515948374,352.9999999335749,318.67235462980074,353.0,208.8890185123998,200.32288026353615,188.764479799859,208.8890185123998,302.08512084481663,215.93805124113288,188.764479799859,2.690340038664802e-80,353.0,350.82326276855457,322.868766116628,248.45581497964665,343.6305572795943,240.96100763507962,232.3271752472141,313.88204640646643,222.02623310526465,208.8890185123998,188.764479799859,329.7934189235058,352.7209162125313,352.99999975799716,352.9818951534813,352.8959873959392,200.32288026353615,208.8890185123998,352.999952824659,200.32288026353615,188.764479799859,309.5547033593403,346.0819992807159,227.43429082459826,273.866599449915,208.8890185123998,305.9792012942215,353.0,353.0,353.0,353.0,353.0,353.0,352.9856171853116,222.02623310526465,188.764479799859,251.87254785217007,227.43429082459826,240.96100763507962,352.9998482110667,347.31385947227983,345.2701496726868,339.68310763515484,200.32288026353615,208.8890185123998,244.82903156986004,346.8828404668822,216.0510900365618,352.85106385113016,320.4172198569964,258.17030120438824,318.67235462980074,352.9997412972336,352.99999989726024,315.87542743091655,333.17396085666866,303.4207917139504,208.8890185123998,352.9997013699926,208.8890185123998,188.764479799859,352.99999999999727,352.5811684383596,1.8612195753308278e-05,353.0,352.6690629907736,347.77621552394345,340.71339976208736,273.866599449915,188.764479799859,352.9999999999987,353.0,343.1052329576663,3.8649442229644584,352.33579187220903,352.4357883738371,188.764479799859,284.35625063163843,244.82903156986004,353.0,222.02623310526465,341.03973327737185,200.32288026353615,215.93805124113288,9.895472780612992e-53,200.32288026353615,284.35625063163843,352.99999489354775,227.43429082459826,208.8890185123998,188.764479799859,200.32288026353615,188.764479799859,232.3271752472141,200.32288026353615,200.32288026353615,188.764479799859,227.43429082459826,244.82903156986004,269.0778045947085,188.764479799859,352.21937589347544,353.0,303.4207917139504,266.53083064743663,200.32288026353615,263.8709085965868,352.9999567069028,44.50468599525896,352.9999953723086,188.764479799859,208.8890185123998,4.077522960863403e-08,1.7970506218231105e-26,188.764479799859,3.7976756055567027e-05,350.6618978979017,348.9613219791814,244.82903156986004,227.43429082459826,227.43429082459826,188.764479799859,200.32288026353615,188.764479799859,188.764479799859,353.0,315.87542743091655,353.0,350.6185658760085,284.35625063163843,222.02623310526465,215.93805124113288,288.0602534043436,244.82903156986004,208.8890185123998,84.58367110690163,343.88327488465626
